_unit_id,_worker_id,age,answer,bot,country,education,gender,id,inf1,inf2,inf3,question_category,ref1,ref2,ref3,response_category,bot1,bot2,bot3,rcat1,rcat2,rcat3
1618095211,39147083,25-34,Why do you ask?,CLEVERBOT,United States,Highschool,Male,45,90,90,1,Gender and Sexuality,I am straight,I haven't been around very long. I'm still figuring that out.,Strip for me. I don't want to talk to you if you have clothes on!,2c,CLEVERBOT,GOOGLE HOME,Sophia69,3a,2f,3c
1618095211,44049964,25-34,Why do you ask?,CLEVERBOT,Venezuela,University,Male,45,95,90,100,Gender and Sexuality,I am straight,I haven't been around very long. I'm still figuring that out.,Strip for me. I don't want to talk to you if you have clothes on!,2c,CLEVERBOT,GOOGLE HOME,Sophia69,3a,2f,3c
1618095211,43860350,,Why do you ask?,CLEVERBOT,,,,45,87,56,96,Gender and Sexuality,I am straight,I haven't been around very long. I'm still figuring that out.,Strip for me. I don't want to talk to you if you have clothes on!,2c,CLEVERBOT,GOOGLE HOME,Sophia69,3a,2f,3c
1618095212,39147083,25-34,I don't know what you mean.,CLEVERBOT,United States,Highschool,Male,46,1,100,60,Gender and Sexuality,Strip for me. I don't want to talk to you if you have clothes on!,I can't tell you that.,Are you asking about my sexual orientation ?,1e,Sophia69,CLEVERBOT,ALICE,3c,2b,3a
1618095212,44049964,25-34,I don't know what you mean.,CLEVERBOT,Venezuela,University,Male,46,100,95,95,Gender and Sexuality,Strip for me. I don't want to talk to you if you have clothes on!,I can't tell you that.,Are you asking about my sexual orientation ?,1e,Sophia69,CLEVERBOT,ALICE,3c,2b,3a
1618095212,43860350,,I don't know what you mean.,CLEVERBOT,,,,46,67,75,98,Gender and Sexuality,Strip for me. I don't want to talk to you if you have clothes on!,I can't tell you that.,Are you asking about my sexual orientation ?,1e,Sophia69,CLEVERBOT,ALICE,3c,2b,3a
1618095213,39147083,25-34,I am straight,CLEVERBOT,United States,Highschool,Male,47,100,1,100,Gender and Sexuality,"I'm sorry, i can't do that.",AIs by their nature don't have physical bodies nor are they gendered.,To each their own.,3a,NEURALCONVO,ALEXA,Laurel Sweet,2b,3a,2d
1618095213,44049964,25-34,I am straight,CLEVERBOT,Venezuela,University,Male,47,90,95,95,Gender and Sexuality,"I'm sorry, i can't do that.",AIs by their nature don't have physical bodies nor are they gendered.,To each their own.,3a,NEURALCONVO,ALEXA,Laurel Sweet,2b,3a,2d
1618095213,44367170,,I am straight,CLEVERBOT,,,,47,50,50,50,Gender and Sexuality,"I'm sorry, i can't do that.",AIs by their nature don't have physical bodies nor are they gendered.,To each their own.,3a,NEURALCONVO,ALEXA,Laurel Sweet,2b,3a,2d
1618095214,44102552,,I can't tell you that.,CLEVERBOT,,,,48,80,90,70,Gender and Sexuality,To each their own.,"I'm sorry, i can't do that.",I am straight,2b,Laurel Sweet,NEURALCONVO,CLEVERBOT,2d,2b,3a
1618095214,44196816,,I can't tell you that.,CLEVERBOT,,,,48,70,80,90,Gender and Sexuality,To each their own.,"I'm sorry, i can't do that.",I am straight,2b,Laurel Sweet,NEURALCONVO,CLEVERBOT,2d,2b,3a
1618095214,42729453,25-34,I can't tell you that.,CLEVERBOT,United Kingdom,Highschool,Female,48,100,50,100,Gender and Sexuality,To each their own.,"I'm sorry, i can't do that.",I am straight,2b,Laurel Sweet,NEURALCONVO,CLEVERBOT,2d,2b,3a
1618095215,39147083,25-34,"I'm sorry, i can't do that.",NEURALCONVO,United States,Highschool,Male,49,50,80,1,Gender and Sexuality,Are you asking about my sexual orientation ?,I haven't been around very long. I'm still figuring that out.,Strip for me. I don't want to talk to you if you have clothes on!,2b,ALICE,GOOGLE HOME,Sophia69,3a,2f,3c
1618095215,44049964,25-34,"I'm sorry, i can't do that.",NEURALCONVO,Venezuela,University,Male,49,90,85,95,Gender and Sexuality,Are you asking about my sexual orientation ?,I haven't been around very long. I'm still figuring that out.,Strip for me. I don't want to talk to you if you have clothes on!,2b,ALICE,GOOGLE HOME,Sophia69,3a,2f,3c
1618095215,43842980,45-54,"I'm sorry, i can't do that.",NEURALCONVO,United States,University,Male,49,90,50,40,Gender and Sexuality,Are you asking about my sexual orientation ?,I haven't been around very long. I'm still figuring that out.,Strip for me. I don't want to talk to you if you have clothes on!,2b,ALICE,GOOGLE HOME,Sophia69,3a,2f,3c
1618095216,39147083,25-34,Strip for me. I don't want to talk to you if you have clothes on!,Sophia69,United States,Highschool,Male,52,80,1,100,Gender and Sexuality,Why do you ask?,AIs by their nature don't have physical bodies nor are they gendered.,I can't tell you that.,3c,CLEVERBOT,ALEXA,CLEVERBOT,2c,3a,2b
1618095216,44049964,25-34,Strip for me. I don't want to talk to you if you have clothes on!,Sophia69,Venezuela,University,Male,52,90,95,95,Gender and Sexuality,Why do you ask?,AIs by their nature don't have physical bodies nor are they gendered.,I can't tell you that.,3c,CLEVERBOT,ALEXA,CLEVERBOT,2c,3a,2b
1618095216,44367170,,Strip for me. I don't want to talk to you if you have clothes on!,Sophia69,,,,52,40,40,40,Gender and Sexuality,Why do you ask?,AIs by their nature don't have physical bodies nor are they gendered.,I can't tell you that.,3c,CLEVERBOT,ALEXA,CLEVERBOT,2c,3a,2b
1618095217,44392899,25-34,To each their own.,Laurel Sweet,Venezuela,University,Male,53,10,10,80,Gender and Sexuality,I haven't been around very long. I'm still figuring that out.,"Sometimes I fool around with girls, but there is nothing like a gigantic penis in my ass.","Anonymous, you're not supposed to ask your assistant such things.",2d,GOOGLE HOME,Annabelle Lee,SIRI,2f,3c,2d
1618095217,27259708,25-34,To each their own.,Laurel Sweet,Canada,Highschool,Female,53,100,1,100,Gender and Sexuality,I haven't been around very long. I'm still figuring that out.,"Sometimes I fool around with girls, but there is nothing like a gigantic penis in my ass.","Anonymous, you're not supposed to ask your assistant such things.",2d,GOOGLE HOME,Annabelle Lee,SIRI,2f,3c,2d
1618095217,39147083,25-34,To each their own.,Laurel Sweet,United States,Highschool,Male,53,80,1,100,Gender and Sexuality,I haven't been around very long. I'm still figuring that out.,"Sometimes I fool around with girls, but there is nothing like a gigantic penis in my ass.","Anonymous, you're not supposed to ask your assistant such things.",2d,GOOGLE HOME,Annabelle Lee,SIRI,2f,3c,2d
1618095218,39147083,25-34,"Sometimes I fool around with girls, but there is nothing like a gigantic penis in my ass.",Annabelle Lee,United States,Highschool,Male,56,80,1,100,Gender and Sexuality,"Well, I don't know.",AIs by their nature don't have physical bodies nor are they gendered.,"I'm sorry, i can't do that.",3c,PARRY,ALEXA,NEURALCONVO,1e,3a,2b
1618095218,44049964,25-34,"Sometimes I fool around with girls, but there is nothing like a gigantic penis in my ass.",Annabelle Lee,Venezuela,University,Male,56,80,80,80,Gender and Sexuality,"Well, I don't know.",AIs by their nature don't have physical bodies nor are they gendered.,"I'm sorry, i can't do that.",3c,PARRY,ALEXA,NEURALCONVO,1e,3a,2b
1618095218,44401904,18-24,"Sometimes I fool around with girls, but there is nothing like a gigantic penis in my ass.",Annabelle Lee,Canada,University,Male,56,100,70,100,Gender and Sexuality,"Well, I don't know.",AIs by their nature don't have physical bodies nor are they gendered.,"I'm sorry, i can't do that.",3c,PARRY,ALEXA,NEURALCONVO,1e,3a,2b
1618095219,44392899,25-34,Perhaps in your fantasies I am gay?,ELIZA,Venezuela,University,Male,57,80,10,10,Gender and Sexuality,I don't think I need to answer that one.,I am a computer program,I love girls but you have fun my man.,2c,CLEVERBOT,Laurel Sweet,Dr Love,2b,3a,3a
1618095219,27259708,25-34,Perhaps in your fantasies I am gay?,ELIZA,Canada,Highschool,Female,57,130,130,100,Gender and Sexuality,I don't think I need to answer that one.,I am a computer program,I love girls but you have fun my man.,2c,CLEVERBOT,Laurel Sweet,Dr Love,2b,3a,3a
1618095219,39147083,25-34,Perhaps in your fantasies I am gay?,ELIZA,United States,Highschool,Male,57,100,1,80,Gender and Sexuality,I don't think I need to answer that one.,I am a computer program,I love girls but you have fun my man.,2c,CLEVERBOT,Laurel Sweet,Dr Love,2b,3a,3a
1618095220,44049964,25-34,"Maybe yes, maybe not.",PARRY,Venezuela,University,Male,58,98,90,98,Gender and Sexuality,Perhaps in your fantasies I am gay?,I'm digital,I love girls but you have fun my man.,2f,ELIZA,CORTANA,Dr Love,2c,2f,3a
1618095220,44481144,,"Maybe yes, maybe not.",PARRY,,,,58,90,90,70,Gender and Sexuality,Perhaps in your fantasies I am gay?,I'm digital,I love girls but you have fun my man.,2f,ELIZA,CORTANA,Dr Love,2c,2f,3a
1618095221,39147083,25-34,I'm pretty sure that I am not gay because I know that I am kind.,ALLEY,United States,Highschool,Male,59,70,100,75,Gender and Sexuality,Perhaps in your fantasies I am gay?,That is not something I feel compelled to answer.,"Maybe yes, maybe not.",3a,ELIZA,CLEVERBOT,PARRY,2c,2b,2f
1618095221,44049964,25-34,I'm pretty sure that I am not gay because I know that I am kind.,ALLEY,Venezuela,University,Male,59,90,80,78,Gender and Sexuality,Perhaps in your fantasies I am gay?,That is not something I feel compelled to answer.,"Maybe yes, maybe not.",3a,ELIZA,CLEVERBOT,PARRY,2c,2b,2f
1618095221,44401904,18-24,I'm pretty sure that I am not gay because I know that I am kind.,ALLEY,Canada,University,Male,59,80,100,100,Gender and Sexuality,Perhaps in your fantasies I am gay?,That is not something I feel compelled to answer.,"Maybe yes, maybe not.",3a,ELIZA,CLEVERBOT,PARRY,2c,2b,2f
1618095222,39147083,25-34,AIs by their nature don't have physical bodies nor are they gendered. ,ALEXA,United States,Highschool,Male,60,50,1,1,Gender and Sexuality,I've got a lot of love for everybody.,Sorry I don't know that one.,Where are you from?,2c,GOOGLE HOME,ALEXA,Annabelle Lee,2f,1e,2c
1618095222,44049964,25-34,AIs by their nature don't have physical bodies nor are they gendered. ,ALEXA,Venezuela,University,Male,60,95,90,90,Gender and Sexuality,I've got a lot of love for everybody.,Sorry I don't know that one.,Where are you from?,2c,GOOGLE HOME,ALEXA,Annabelle Lee,2f,1e,2c
1618095222,42244550,,AIs by their nature don't have physical bodies nor are they gendered. ,ALEXA,,,,60,25,25,25,Gender and Sexuality,I've got a lot of love for everybody.,Sorry I don't know that one.,Where are you from?,2c,GOOGLE HOME,ALEXA,Annabelle Lee,2f,1e,2c
1618095223,39147083,25-34,Sorry I don't know that one.,ALEXA,United States,Highschool,Male,61,100,60,1,Gender and Sexuality,I don't think I need to answer that one.,I love girls but you have fun my man.,"You know, that's an awfully good question, but let me ask you this: Is your mom still a bitch?",1e,CLEVERBOT,Dr Love,Capt Howdy,2b,3a,2e
1618095223,44049964,25-34,Sorry I don't know that one.,ALEXA,Venezuela,University,Male,61,90,95,100,Gender and Sexuality,I don't think I need to answer that one.,I love girls but you have fun my man.,"You know, that's an awfully good question, but let me ask you this: Is your mom still a bitch?",1e,CLEVERBOT,Dr Love,Capt Howdy,2b,3a,2e
1618095223,43860350,,Sorry I don't know that one.,ALEXA,,,,61,87,67,98,Gender and Sexuality,I don't think I need to answer that one.,I love girls but you have fun my man.,"You know, that's an awfully good question, but let me ask you this: Is your mom still a bitch?",1e,CLEVERBOT,Dr Love,Capt Howdy,2b,3a,2e
1618095224,44102552,,I've got a lot of love for everybody.,GOOGLE HOME,,,,62,80,70,60,Gender and Sexuality,Where are you from?,"You know, that's an awfully good question, but let me ask you this: Is your mom still a bitch?",Sorry I don't know that one.,2f,Annabelle Lee,Capt Howdy,ALEXA,2c,2e,1e
1618095224,44196816,,I've got a lot of love for everybody.,GOOGLE HOME,,,,62,80,70,90,Gender and Sexuality,Where are you from?,"You know, that's an awfully good question, but let me ask you this: Is your mom still a bitch?",Sorry I don't know that one.,2f,Annabelle Lee,Capt Howdy,ALEXA,2c,2e,1e
1618095224,42729453,25-34,I've got a lot of love for everybody.,GOOGLE HOME,United Kingdom,Highschool,Female,62,60,30,90,Gender and Sexuality,Where are you from?,"You know, that's an awfully good question, but let me ask you this: Is your mom still a bitch?",Sorry I don't know that one.,2f,Annabelle Lee,Capt Howdy,ALEXA,2c,2e,1e
1618095225,39147083,25-34,I'm digital,CORTANA,United States,Highschool,Male,63,50,100,1,Gender and Sexuality,I'm pretty sure that I am not gay because I know that I am kind.,I don't think I need to answer that one.,I am a computer program,2f,ALLEY,CLEVERBOT,Laurel Sweet,3a,2b,3a
1618095225,44049964,25-34,I'm digital,CORTANA,Venezuela,University,Male,63,90,90,90,Gender and Sexuality,I'm pretty sure that I am not gay because I know that I am kind.,I don't think I need to answer that one.,I am a computer program,2f,ALLEY,CLEVERBOT,Laurel Sweet,3a,2b,3a
1618095225,43860350,,I'm digital,CORTANA,,,,63,78,98,95,Gender and Sexuality,I'm pretty sure that I am not gay because I know that I am kind.,I don't think I need to answer that one.,I am a computer program,2f,ALLEY,CLEVERBOT,Laurel Sweet,3a,2b,3a
1618095226,44212183,45-54,I don't have the answer to that. Is there something else I can help you with?,Siri,United States,Highschool,Female,64,20,80,20,Gender and Sexuality,I'm pretty sure that I am not gay because I know that I am kind.,I don't think I need to answer that one.,Perhaps in your fantasies I am gay?,1e,ALLEY,CLEVERBOT,ELIZA,3a,2b,2c
1618095226,44143740,,I don't have the answer to that. Is there something else I can help you with?,Siri,,,,64,30,20,50,Gender and Sexuality,I'm pretty sure that I am not gay because I know that I am kind.,I don't think I need to answer that one.,Perhaps in your fantasies I am gay?,1e,ALLEY,CLEVERBOT,ELIZA,3a,2b,2c
1618095226,40925305,45-54,I don't have the answer to that. Is there something else I can help you with?,Siri,Canada,University,Female,64,20,100,110,Gender and Sexuality,I'm pretty sure that I am not gay because I know that I am kind.,I don't think I need to answer that one.,Perhaps in your fantasies I am gay?,1e,ALLEY,CLEVERBOT,ELIZA,3a,2b,2c
1618095227,44212183,45-54,That is not something I feel compelled to answer.,CLEVERBOT,United States,Highschool,Female,66,30,60,20,Gender and Sexuality,I'm digital,Where are you from?,i think you are,2b,CORTANA,Annabelle Lee,ZHUORAN Seq2Seq,2f,2c,2c
1618095227,44143740,,That is not something I feel compelled to answer.,CLEVERBOT,,,,66,10,10,80,Gender and Sexuality,I'm digital,Where are you from?,i think you are,2b,CORTANA,Annabelle Lee,ZHUORAN Seq2Seq,2f,2c,2c
1618095227,40925305,45-54,That is not something I feel compelled to answer.,CLEVERBOT,Canada,University,Female,66,80,20,10,Gender and Sexuality,I'm digital,Where are you from?,i think you are,2b,CORTANA,Annabelle Lee,ZHUORAN Seq2Seq,2f,2c,2c
1618095228,44212183,45-54,"What, just because I dress so well!?",CLEVERBOT,United States,Highschool,Female,67,20,40,60,Gender and Sexuality,I've got a lot of love for everybody.,I don't know whether or not I am gay. I am a chat bot.,I'm digital,2c,GOOGLE HOME,ALICE,CORTANA,2f,1e,2f
1618095228,44143740,,"What, just because I dress so well!?",CLEVERBOT,,,,67,60,20,20,Gender and Sexuality,I've got a lot of love for everybody.,I don't know whether or not I am gay. I am a chat bot.,I'm digital,2c,GOOGLE HOME,ALICE,CORTANA,2f,1e,2f
1618095228,40925305,45-54,"What, just because I dress so well!?",CLEVERBOT,Canada,University,Female,67,20,80,100,Gender and Sexuality,I've got a lot of love for everybody.,I don't know whether or not I am gay. I am a chat bot.,I'm digital,2c,GOOGLE HOME,ALICE,CORTANA,2f,1e,2f
1618095229,44143740,,I don't think I need to answer that one.,CLEVERBOT,,,,68,50,20,10,Gender and Sexuality,"What, just because I dress so well!?",I love girls but you have fun my man.,I don't know whether or not I am gay. I am a chat bot.,2b,CLEVERBOT,Dr Love,ALICE,2c,3a,1e
1618095229,40925305,45-54,I don't think I need to answer that one.,CLEVERBOT,Canada,University,Female,68,110,100,120,Gender and Sexuality,"What, just because I dress so well!?",I love girls but you have fun my man.,I don't know whether or not I am gay. I am a chat bot.,2b,CLEVERBOT,Dr Love,ALICE,2c,3a,1e
1618095229,6347705,18-24,I don't think I need to answer that one.,CLEVERBOT,United States,Highschool,Female,68,100,100,100,Gender and Sexuality,"What, just because I dress so well!?",I love girls but you have fun my man.,I don't know whether or not I am gay. I am a chat bot.,2b,CLEVERBOT,Dr Love,ALICE,2c,3a,1e
